Symbol,Description,Price,Price - Currency,"Price change %, 1 day","Volume, 1 day","Relative volume, 1 day",Market capitalization,Market capitalization - Currency,Price to earnings ratio,"Earnings per share diluted, Trailing 12 months","Earnings per share diluted, Trailing 12 months - Currency","Earnings per share diluted growth %, TTM YoY","Dividend yield %, Trailing 12 months",Sector,Analyst rating
JWL,Jupiter Wagons Limited,247.6,INR,0.4258771040356856,356937,0.6333908040265922,105432266835,INR,61.7271639409653,4.0112,INR,-55.800423131170675,0.405350628293474,Producer manufacturing,Neutral
RKFORGE,Ramkrishna Forgings Ltd,625.45,INR,7.706216635095574,12147443,4.471957373238511,105346115541,INR,107.34943274462353,5.8263,INR,-74.94657177871902,0.172607232243031,Producer manufacturing,Neutral
AFCONS,Afcons Infrastructure Limited,284.25,INR,-0.5945095296380446,271429,0.08640541699624976,105168021569,INR,41.6886659626892,6.8184,INR,-50.32565458757705,0.874278720055954,Industrial services,Buy
PVRINOX,PVR Inox Limited,1123.2,INR,5.56887071760891,1608571,3.0216764012887225,104420923794,INR,24.89913544668588,45.11,INR,,0,Consumer services,Strong buy
RITES,RITES Ltd.,217.15,INR,1.6144127281235456,407264,0.6259900601267953,102729060173,INR,25.45064578889384,8.5322,INR,6.544623568636741,3.67251461988304,Commercial services,Buy
INTELLECT,Intellect Design Arena Ltd,717.7,INR,-1.9803332422835291,545930,1.2308339540898727,102720732517,INR,29.52283011106541,24.31,INR,3.5349233390119172,0.54585152838428,Technology services,Buy
SBFC,SBFC Finance Limited,90.38,INR,-1.9527012367107954,2682881,3.7568213557111467,101801026568,INR,22.206388206388205,4.07,INR,29.617834394904463,0,Finance,Strong buy
BBTC,Bombay Burmah Trading Corp. Ltd.,1496.6,INR,2.6333836236455808,28710,1.3941833756622493,101744878996,INR,8.402922550612082,178.1047,INR,10.692859349197859,1.4400822904166,Consumer non-durables,No rating
FINPIPE,Finolex Industries Limited,163.83,INR,0.09775768314292481,290897,0.642900539012133,101510029324,INR,16.90153922337309,9.6932,INR,-25.081926667903296,1.22249388753056,Producer manufacturing,Buy
SHREEJISPG,Shreeji Shipping Global Limited,631.25,INR,0.8708852668584285,465367,0.4735409320911042,101481777796,INR,67.31538256464943,9.3775,INR,,0,Transportation,No rating
SKYGOLD,Sky Gold and Diamonds Limited,671.65,INR,2.7459079088266685,892937,0.9146123055684359,100753204717,INR,37.46562466879752,17.9271,INR,91.75214726551218,0,Consumer durables,Buy
ZEEL,Zee Entertainment Enterprises Limited,108.86,INR,3.2239711739048036,15284220,0.7318773783248268,100710458587,INR,38.47594811437458,2.8293,INR,-60.00593698316441,2.31759656652361,Consumer services,Neutral
RELAXO,Relaxo Footwears Limited,401.4,INR,-0.38466310956694666,363059,0.06801818379520853,100521403089,INR,55.726780508121614,7.203,INR,5.273157756277224,0.742942050520059,Consumer non-durables,Buy
ASKAUTOLTD,ASK Automotive Limited,514.4,INR,1.0013744354996987,327078,1.038460879045936,100503291701,INR,34.106882376342654,15.082,INR,20.080573889919503,0.294233032561789,Producer manufacturing,Strong buy
MANORAMA,Manorama Industries Ltd.,1658.9,INR,4.62945443077894,286631,2.505956028987611,100172074914,INR,46.098610844803105,35.9859,INR,95.78516128681254,0.0378083745549639,Consumer non-durables,Strong buy
LUMAXTECH,Lumax Auto Technologies Limited,1493.9,INR,1.9170418883886025,106677,0.8595816069503334,99864658104,INR,36.511924605405305,40.9154,INR,56.87217237941874,0.375375375375375,Producer manufacturing,Strong buy
RPOWER,Reliance Power Limited,23.76,INR,-1.2468827930174446,18164482,0.9402243392144917,99589365270,INR,,-0.8235,INR,-111.28329496876029,0,Utilities,No rating
TIMETECHNO,Time Technoplast Limited,206.75,INR,2.7278147669681054,4606690,0.8820781651202516,99492211535,INR,20.55434598904431,10.0587,INR,17.66901021255689,0.620193500372116,Process industries,Strong buy
HCG,HealthCare Global Enterprises Ltd.,676.95,INR,1.560273047783376,148812,0.48024475016700713,99472590961,INR,503.8329860077405,1.3436,INR,-67.47361285949452,0,Health services,Strong buy
WEWORK,WeWork India Management Limited,724.4,INR,1.7487183088699954,317784,0.49970995550030195,98856427726,INR,118.00544089139395,6.1387,INR,,0,Finance,Strong buy
VARROC,Varroc Engineering Limited,665.7,INR,3.570595099183204,158687,1.5306123433212282,98241660004,INR,45.1882674776163,14.7317,INR,267.5940712645973,0.15552099533437,Producer manufacturing,Neutral
BLACKBUCK,Blackbuck Ltd,547.6,INR,1.52961898581626,221110,0.646990197854173,98227334144,INR,62.65446224256293,8.74,INR,,0,Technology services,Strong buy
MANYAVAR,Vedant Fashions Limited,410.3,INR,1.9885657469550087,685960,2.700625668306034,98017427078,INR,26.552853315385512,15.4522,INR,-3.374229292512413,1.98314328210213,Retail trade,Buy
WHIRLPOOL,Whirlpool Of India Limited,794.8,INR,3.026767774969202,443562,1.3001735276530384,97894297977,INR,34.32964754664823,23.152,INR,-18.180115421450854,0.648004147226542,Consumer durables,Neutral
WAAREERTL,Waaree Renewable Technologies Ltd,931.3,INR,-0.07510729613734393,269690,0.9971400946893019,97438094672,INR,19.130588399628603,48.6812,INR,77.08694070571117,0.214178624973228,Utilities,Neutral
SWANCORP,Swan Corp Limited,312.2,INR,0.612310667096351,642483,1.1006523057862607,97202979986,INR,38.10197954551002,8.1938,INR,-65.99504480015273,0.0322476620445018,Utilities,No rating
KIRLPNU,Kirloskar Pneumatic Co. Ltd.,1489.6,INR,-0.5009685391757398,200249,0.6593169606801484,97158942643,INR,36.92512103041315,40.3411,INR,25.034016135581027,0.668627975394491,Producer manufacturing,Strong buy
PARAS,Paras Defence & Space Technologies Ltd.,1221.3,INR,2.1837349397590287,577142,0.6459827687038472,96366328425,INR,111.67600881484259,10.9361,INR,36.73885318462577,0.0418130122093996,Electronic technology,Sell
BLS,BLS International Services Ltd.,237.5,INR,1.669520547945208,1010794,0.9678736432883769,96203260118,INR,14.247492441330326,16.6696,INR,34.994007320786494,1.28397175262144,Technology services,Strong buy
GENUSPOWER,Genus Power Infrastructures Limited,322,INR,2.027883396704682,5483067,2.8323552365439717,96018971071,INR,15.13157894736842,21.28,INR,93.19811886042164,0.776299112801014,Electronic technology,Buy
SAREGAMA,Saregama India Limited,514.85,INR,3.6958710976837907,625299,0.9006909245269387,95680260750,INR,48.07548649759086,10.7092,INR,0.9140423286406167,1.81268882175227,Consumer services,Strong buy
SANDUMA,Sandur Manganese & Iron Ores Ltd,198.15,INR,1.5945447087776936,457227,0.7757578122614064,94814742209,INR,14.669302180962111,13.5078,INR,39.65736499829406,0.213622148167137,Non-energy minerals,No rating
ELECON,Elecon Engineering Co. Ltd.,423.7,INR,0.48618522471244197,1284270,2.569580166051218,94584571701,INR,40.27719685159131,10.5196,INR,-54.35627755215384,0.474495848161329,Producer manufacturing,Strong buy
STAR,Strides Pharma Science Ltd,1043,INR,2.2549019607843137,248701,1.6876405089094482,93923995804,INR,17.286356871285424,60.3366,INR,66.63702345312139,0.392541707556428,Health technology,Strong buy
SUDEEPPHRM,Sudeep Pharma Limited,858.1,INR,3.993213355147555,412880,3.191530478312156,93368982504,INR,56.05858680882199,15.3072,INR,,0,Health technology,Sell
CYIENT,Cyient Limited,825.2,INR,-1.7677519195285887,559577,1.0714404017415644,93359118347,INR,24.242068155111635,34.04,INR,-39.61326946957601,3.57142857142857,Technology services,Buy
VOLTAMP,Voltamp Transformers Limited,9183,INR,0.0326797385620915,26700,0.9032720777287613,92738578547,INR,30.42249601622003,301.849,INR,-6.154932393086688,1.09092892598047,Producer manufacturing,Buy
MMTC,MMTC Limited,61.66,INR,0.2275682704811337,1108364,0.899057921522121,92294998169,INR,23.877938272083025,2.5823,INR,347.1515151515151,0,Distribution services,No rating
SIGMAADV,Sigma Advanced Systems Limited,549.15,INR,4.999999999999996,263149,0.8620837641311513,91900193882,INR,21.37360905152785,25.6929,INR,,0,Technology services,No rating
VESUVIUS,Vesuvius India Ltd,450.95,INR,-0.29847446385143106,32405,0.3921608966997007,91860059396,INR,35.118254950976954,12.8409,INR,2.183583336649027,0.33141847105612,Non-energy minerals,No rating
RAILTEL,RailTel Corp. of India Ltd.,288.55,INR,1.334503950834069,291361,0.6481847729603585,91451405422,INR,26.732196292419008,10.7941,INR,15.547491355963055,1.00017546938059,Communications,Sell
PGINVIT,Powergrid Infrastructure Invesment Trust,101.33,INR,1.0672252144424428,2348336,1.5461064891101994,91263819768,INR,10.112269846814032,10.0205,INR,-22.43954921204991,11.0280187456377,Utilities,No rating
PGIL,Pearl Global Industries Limited,2016.6,INR,2.1321853633831305,69227,0.7778358305383812,91195155044,INR,33.615602600433405,59.99,INR,9.634053627299043,0.734325939430771,Consumer non-durables,Strong buy
ALKYLAMINE,Alkyl Amines Chemicals Limited,1821.5,INR,1.7882089969265158,50513,0.7083449607565702,91047865359,INR,51.83551508252703,35.14,INR,-3.3553355335533523,0.56175041429093,Process industries,Neutral
HMT,HMT Ltd.,60.77,INR,-1.009936471738064,9540,1.594731035405035,90238705646,INR,,-3.6513,INR,-105.12437266327596,0,Producer manufacturing,No rating
SGMART,SG Mart Ltd,720.65,INR,0.9950248756218938,570078,0.460836258097988,89926116646,INR,73.09787294470873,9.8587,INR,5.893662728249196,0,Utilities,Buy
THYROCARE,Thyrocare Technologies Ltd,584.05,INR,3.5090828533451406,3960893,2.3623962442551094,89920445929,INR,53.05156643140674,11.0091,INR,65.28939268823663,1.65206301442606,Health services,Strong buy
EQUITASBNK,Equitas Small Finance Bank Ltd.,79,INR,0.842481490936937,2138413,0.6310000558288836,89784423034,INR,87.855871886121,0.8992,INR,-29.82675199001093,0,Finance,Strong buy
TIPSMUSIC,Tips Music Limited,712.55,INR,1.8729001358209891,586014,0.2699739186547475,89424591683,INR,42.44324916757503,16.7883,INR,27.154228931084372,0,Consumer services,Strong buy
TARIL,Transformers and Rectifiers (India) Limited,302.5,INR,2.5423728813559325,1500221,0.7267452055930598,88578939009,INR,34.852238032144705,8.6795,INR,-0.369617870220503,0.0677736360555744,Producer manufacturing,Neutral
BATAINDIA,Bata India Ltd,699.65,INR,1.4058989781868152,192036,0.6725821788628129,88536194248,INR,67.00601440392278,10.4416,INR,-59.413056575904236,2.75822022210931,Consumer non-durables,Neutral
TEJASNET,Tejas Networks Ltd.,513.05,INR,3.5627775534921233,2141738,1.192402144114472,88310692917,INR,,-50.9913,INR,-301.45347803584906,0.503829101168883,Electronic technology,No rating
LOTUSDEV,Sri Lotus Developers and Realty Limited,187.95,INR,4.190919674039582,7601080,1.348665792157512,88165756893,INR,38.20976234523979,4.9189,INR,,0,Finance,Strong buy
TTKPRESTIG,TTK Prestige Limited,655.35,INR,1.86523665190021,67198,1.0300927877562354,88093723526,INR,55.88767034503931,11.7262,INR,43.4731007818331,0.932763311309755,Consumer durables,Buy
PNGJL,P N Gadgil Jewellers Limited,689.05,INR,6.4992272024729445,2989095,4.82288521026724,87810072136,INR,22.81781183459777,30.1979,INR,83.30308419781115,0,Retail trade,Strong buy
ESABINDIA,Esab India Limited,5621.5,INR,-0.4956190813346314,2031,0.6205126638355076,87038288954,INR,41.865543201978625,134.2751,INR,17.82579433085266,1.62705149971703,Producer manufacturing,No rating
